'duration','end_of_fade_in','key','loudness','start_of_fade_out','tempo','artist_familiarity','artist_hotttnesss','release_7digitalid','song_hotttnesss'
223.37261,0.0,6,-6.137,208.736,137.614,0.5208103958726524,0.40349027955210875,38725,0.0
304.50893,0.438,8,-13.19,291.167,102.785,0.6096366979313602,0.3825930008756608,197988,0.43483809026085618
157.75302,3.727,8,-7.749,150.709,151.123,0.6797935559497998,0.4894582584706414,869,0.59868845276560578
57.18159,0.0,8,-2.541,57.182,138.207,0.5877685882096468,0.4645470225157097,607832,0.60344099473661938
232.6722,5.114,4,-6.413,227.724,121.983,0.5699888892338775,0.36681613379183026,775336,0.40148671142756037
225.14893,0.0,7,-13.247,217.832,158.429,0.5187439585798745,0.34128872330078414,619582,0.0
216.94649,0.131,11,-9.181,209.914,94.0,0.5063079658775811,0.4295471219904627,611775,0.0
162.61179,0.177,0,-19.345,162.612,39.899,0.4213959728893092,0.23511889118152332,484483,0.0
252.99546,0.0,8,-11.672,236.606,90.998,0.7475565811197784,0.5502122435716671,289490,0.26586104921065007
152.92036,0.0,11,-7.132,149.728,152.343,0.6334023422021283,0.41483494074327226,218964,0.37253003936607959
399.98649,0.14,7,-9.272,389.555,66.41,0.8879204501926365,0.6472247237795797,10149,0.71374994424798388
122.72281,0.351,9,-12.663,119.757,66.932,0.47001240256629634,0.36278294075354944,87591,0.0
179.93098,0.351,3,-14.84,171.741,77.806,0.6052783033175688,0.395273631551009,466924,0.66249316081962173
381.30893,7.425,2,-11.996,369.905,171.944,0.6548608223430427,0.4514660603634324,13139,0.27077599894632748
172.93016,0.0,2,-10.592,161.361,99.752,0.5945365095722287,0.3874181952065967,700848,0.0
140.19873,0.388,2,-17.169,132.638,65.019,0.41008203986183206,0.2788650405012439,257266,0.50172608174545763
270.31465,0.474,4,-8.098,259.111,147.932,0.5605579839038146,0.45278947675222264,463518,0.37598430150044215
190.74567,0.264,9,-12.7,174.829,98.987,0.5714228015866021,0.42335610609447943,57691,0.4116700907181356
223.89506,0.078,11,-6.103,220.595,127.969,0.7490298749983422,0.5755012051454431,430749,0.0
184.05832,2.438,5,-14.32,167.01,79.606,0.5785174144965888,0.47186994585424324,282337,0.20138744193431418
253.02159,0.194,2,-8.885,243.281,131.564,0.6968168917909224,0.48210001892032256,503069,0.75196860300088431
301.26975,0.177,8,-3.842,293.814,89.607,0.6087016157203143,0.4413715986716032,296908,0.68461308554066258
177.21424,0.0,11,-7.278,165.709,163.921,0.5693296873667095,0.39488108337774364,529656,0.60164470982939688
201.22077,0.247,1,-7.633,185.742,81.689,0.6952838245495223,0.40258323645931965,309090,0.38679017713901431
276.71465,1.001,8,-6.694,264.185,116.815,0.7274973373418238,0.5372672373405675,98257,0.55788038890706793
287.11138,0.365,9,-11.992,274.262,139.469,0.291433259678306,0.07784201029906763,250402,0.0
141.19138,0.585,4,-6.393,141.191,161.071,0.858677441848304,0.618219159411858,204348,0.66727949415703114
150.80444,0.628,7,-5.433,147.215,170.732,0.4629752876327947,0.3175425136506562,141886,0.26230899721194523
164.20526,0.09,0,-6.035,160.74,93.507,0.5079558629419536,0.36034939206911404,425825,0.0
228.91057,0.073,1,-7.048,224.386,86.104,0.8409639009345767,0.5950694072696967,740406,0.7562673903660091
215.27465,0.0,10,-8.089,209.955,95.192,0.7700406945158101,0.5436811066612864,296638,0.66428693432705066
223.92118,0.0,0,-12.532,212.143,96.261,0.4819831133587578,0.40574895642118436,457614,0.21204540548371908
243.25179,0.0,6,-7.8,235.566,142.212,0.4079249303609997,0.375367266726902,812979,0.49239419632896508
254.30159,3.715,2,-5.415,241.07,89.481,0.49637812033617396,0.357482871448918,35009,0.0
255.34649,0.0,9,-6.923,248.93,142.968,0.7708726497375289,0.4963514086051873,274347,0.75196860300088431
206.18404,0.0,7,-11.429,201.967,174.395,0.5875943706725656,0.46815875635794574,216817,0.0
277.83791,2.426,9,-9.947,268.353,110.123,0.48214832497096216,0.3441981874832948,343298,0.0
267.31057,0.0,5,-11.947,258.659,128.48,0.5567508230551141,0.3615879415321665,346208,0.4507622416414992
272.95302,0.061,9,-5.521,268.899,162.016,0.42338584679609104,0.36700796149333836,539324,0.26230899721194523
153.36444,0.391,0,-14.874,148.643,114.805,0.5836464346551571,0.4145895696931074,650635,0.52549711888017003
232.07138,0.194,10,-6.348,223.736,143.699,0.8404324666171871,0.6088490185706534,21740,0.39200877147130697
297.79546,0.229,9,-5.579,291.765,54.192,0.5603516410275964,0.36502643774220844,231129,0.0
132.07465,0.212,9,-7.115,129.289,222.916,0.30549492006281215,0.24430050915854987,732855,0.35513930220333156
217.83465,0.171,6,-5.267,215.632,108.941,0.5447494894552873,0.41741046690001027,492596,0.52482225819051131
147.69587,0.154,2,-9.877,138.873,134.021,0.5557874605581772,0.3544547084781845,416757,0.26586104921065007
274.25914,0.354,0,-8.04,269.973,167.677,0.5630486888198301,0.34822672969776236,253942,0.0
216.60689,0.0,5,-5.721,201.201,200.114,0.9020629269028733,0.5546332305741549,186934,0.79361366761027763
331.04934,4.638,10,-4.747,295.091,90.438,0.8260754666985954,0.5996026426495992,145265,0.94599467982204033
245.34159,0.252,1,-7.663,234.905,91.099,0.8844610520596998,0.6194314223109001,16901,0.64855747137570685
215.2224,0.0,0,-13.538,211.772,137.113,0.5479477085537586,0.32582401925914245,20133,0.0
136.30649,0.0,0,-26.514,118.201,122.148,0.3272331914161043,0.06372498646333741,202999,0.0
294.55628,0.171,6,-9.183,282.5,93.373,0.5222473402915943,0.36600698521192465,509856,0.37598430150044215
217.62567,0.183,8,-7.008,217.626,115.584,0.4980571227641643,0.28168422732571735,460503,0.0
384.70485,0.0,11,-10.498,374.538,118.241,0.5870296257980913,0.4108507871165923,132634,0.35223222500534229
157.09995,0.0,4,-8.511,150.721,125.163,0.2832065529191618,0.19979157586407453,641636,0.0
225.14893,0.0,5,-7.041,213.833,92.761,0.7708726497375289,0.4963514086051873,12687,0.87370249491043062
117.18485,0.148,2,-13.505,110.254,90.463,0.6439825914925877,0.40662621742204,52382,0.67863378863152646
249.57342,0.0,0,-7.066,245.545,162.006,0.47012407514783316,0.3250229328452235,500301,0.0
363.80689,0.595,7,-7.403,358.516,105.026,0.36937303315848574,0.3501827320103768,307980,0.0
284.31628,0.0,4,-6.359,276.474,106.361,0.6062679269420722,0.39741466337671016,149972,0.62303747555117905
293.19791,0.0,11,-6.229,290.569,150.003,0.8736271743351188,0.5602055463890734,42565,0.56566658219939436
295.60118,0.0,2,-12.397,279.208,65.941,0.6211210512857237,0.4356840702087019,420743,0.37598430150044215
224.28689,0.113,0,-11.607,213.165,125.604,0.873238652757811,0.5199654792867565,138321,0.81964271090558538
279.90159,0.316,4,-6.054,264.69,74.481,0.4987584081140403,0.35842358619956016,710242,0.20371196952219395
150.17751,0.288,9,-22.083,134.513,88.49,0.5888118808171499,0.3825457946011871,633081,0.0
250.48771,0.403,5,-7.658,238.26,103.02,0.648902582006874,0.4408350067130934,156712,0.41912589295915581
223.81669,0.288,11,-10.38,207.941,140.003,0.47877083386113156,0.3278752947930538,78918,0.0
287.08526,0.072,10,-11.574,287.085,82.124,0.704244766037675,0.49756873428189957,629292,0.36037058271214062
186.69669,0.206,0,-17.424,179.914,90.854,0.5336592211922608,0.3658223691365675,489530,0.0
221.77914,0.083,7,-4.23,218.593,133.125,0.5083599025668306,0.3804946211294025,762480,0.21508031850922793
309.39383,0.096,9,-13.896,306.579,105.882,0.49244072824952,0.33894696915778594,637620,0.57292014794652313
147.51302,0.09,9,-4.063,143.935,195.317,0.6559953454545084,0.43632993386586194,112144,0.64347868560801258
190.79791,0.0,9,-6.066,181.0,140.052,0.41922886928735503,0.2967921539425625,65559,0.24140323522643595
202.10893,0.0,0,-7.597,197.968,140.017,0.6528013549210473,0.44309894653198734,27233,0.30416950343527516
188.65587,0.334,2,-10.449,177.093,110.411,0.5236330317813918,0.3483500222239171,708568,0.46048484498641545
291.97016,0.082,10,-6.342,278.198,168.0,0.70126070053786,0.41889470470197177,760553,0.40511572169138649
206.57587,0.073,4,-7.736,201.961,119.947,0.6025555891290453,0.3895355761888646,731006,0.0
225.48853,2.287,1,-4.805,225.489,94.653,0.6748394358233949,0.4254506138636907,391309,0.0
117.75955,0.0,5,-15.812,114.312,107.675,0.44585463135951076,0.3475988886835368,357567,0.40511572169138649
240.3522,0.206,7,-5.7,226.72,140.496,0.5183101267586124,0.3981810549843257,203296,0.26586104921065007
240.97914,0.258,0,-9.328,225.379,90.719,0.7670202104042977,0.6295148000131604,136549,0.78289886025171784
198.3473,0.0,7,-5.121,194.206,84.186,0.5831788310422134,0.43425334123607984,656864,0.46054128135865785
258.0371,0.177,11,-5.997,253.01,97.979,0.49407381504459197,0.3280733049127533,235400,0.33470654906922059
215.61424,0.229,4,-14.292,202.101,108.013,0.7918015555562029,0.6373023425023422,64395,0.48253537879702418
451.29098,0.0,1,-12.242,443.077,106.187,0.6742484209608345,0.46051574170106624,551717,0.40003965695463956
182.41261,0.449,2,-15.716,170.98,99.352,0.5408813491958131,0.386630836509906,159972,0.43386138187869538
290.95138,0.0,3,-15.456,278.355,109.857,0.6815813054346181,0.47940767557514763,776437,0.26695518627553855
232.14975,0.148,10,-3.952,218.778,184.15,0.749217793048955,0.5443219148388789,32915,0.59153892932243957
322.11546,0.409,4,-13.935,308.918,103.177,0.6490950504702371,0.49278116797903826,37637,0.59116142544073147
229.61587,0.316,9,-6.859,226.017,101.139,0.7708477509677532,0.4521022649246934,78341,0.50964096555180449
124.13342,0.0,7,-3.988,121.812,114.638,0.8424233180669045,0.564855750476682,591825,0.23784594307140036
237.34812,0.0,5,-5.928,237.348,104.013,0.6164960392749406,0.39926500014522626,23366,0.37019268713523928
242.12853,0.351,4,-16.69,229.129,110.828,0.5419177370104618,0.4041576710256122,192598,0.0
289.38404,0.874,11,-3.573,276.085,117.362,0.8665203198102411,0.7665454507572961,289547,0.51351702853713854
205.00853,0.0,10,-8.165,192.11,100.44,0.8098280918397787,0.5396443124242588,182774,0.44713579628617778
214.83057,0.0,8,-7.016,207.656,86.991,0.7378938716589328,0.5155975677296426,546401,0.41373983586010971
243.9571,1.193,7,-10.847,230.824,137.937,0.6303088461080303,0.488944201360234,15963,0.64967506178315848
216.58077,0.0,2,-7.192,201.874,122.015,0.4242028280284693,0.2554103094339133,534026,0.0
186.3571,0.165,5,-10.047,177.296,95.866,0.787877770105966,0.5432255210454612,615092,0.42169351746835948
267.2322,0.369,11,-9.272,258.479,123.755,0.7379725284001423,0.555968803751809,294880,0.48306455960023309
365.60934,2.02,1,-16.691,343.33,119.901,0.5050991390562366,0.38091717062497904,783141,0.0
384.7571,2.717,2,-9.947,380.54,134.804,0.5592635021882576,0.3621744908204894,15791,0.62829679606009237
318.82404,0.0,8,-4.996,304.797,230.041,0.6060110032472622,0.4872029945562743,529132,0.57011508557918977
264.22812,0.136,5,-3.653,260.377,137.953,0.6147555886925882,0.396490351911818,297039,0.40698028422356558
257.27955,2.043,2,-6.776,246.584,112.767,0.515932603370791,0.3315662203831194,681034,0.36727341580934564
151.7971,0.0,0,-21.403,146.797,160.979,0.45085268513440907,0.3323898702808034,128997,0.37952332442218817
73.09016,0.107,3,-7.897,71.03,93.703,0.8537258567195347,0.550991009240736,111988,0.62092359252390072
182.67383,0.392,9,-8.0,171.595,167.263,0.6407573172181437,0.45121923689083615,292055,0.46048484498641545
71.05261,0.33,9,-21.694,71.053,123.018,0.632242851125503,0.45343579119347505,284966,0.26695518627553855
509.49179,0.0,3,-6.664,479.295,165.908,0.6525086437067091,0.49381442969643147,316435,0.5159636307203983
172.79955,2.728,1,-9.883,164.653,126.501,0.6591394768219538,0.4132613782947478,279463,0.27077599894632748
268.2771,0.99,0,-6.59,262.571,160.033,0.6091238748175969,0.4623678399869238,192588,0.0
263.52281,0.0,4,-12.732,254.996,178.299,0.797420740746604,0.5364000107927084,575230,0.36037058271214062
157.12608,0.396,4,-8.663,153.333,146.851,0.5805177765557403,0.31762454603358753,491003,0.25967810700914495
395.85914,0.2,1,-5.346,386.438,122.956,0.6955933512745225,0.4449351824117356,798792,0.0
150.49098,0.721,4,-10.449,140.312,146.817,0.3562783133800606,0.0,600433,0.0
197.56363,0.0,9,-3.212,192.522,136.871,0.44295836834941166,0.3847303033764875,413161,0.0
75.93751,0.37,1,-17.346,69.991,147.692,0.4328393673069391,0.3669058527885173,78775,0.0
187.45424,0.253,0,-5.664,178.44,136.248,0.5817937658450281,0.4019975433642836,249472,0.26586104921065007
188.65587,0.16,11,-8.593,176.57,157.111,0.5449794475871426,0.3667134316255126,374738,0.46048484498641545
273.00526,3.518,2,-7.805,266.304,84.694,0.711893841289885,0.5351630421238075,447827,0.0
41.63873,0.0,1,-22.474,41.639,156.062,0.46676814463238636,0.37241588818633775,601112,0.21204540548371908
174.78485,0.0,4,-13.901,163.312,118.683,0.3073761670859222,0.2344886544537336,170685,0.0
312.78975,0.148,8,-11.918,279.615,100.043,0.6941192467616055,0.45602975370052345,235873,0.55316675350079247
207.62077,0.313,0,-5.116,188.575,96.002,0.5381377399132121,0.4003877565967999,305774,0.48456252996792964
271.25506,1.001,0,-15.324,266.42,200.876,0.5144257731669367,0.31784505601101765,13331,0.26586104921065007
84.74077,0.0,11,-9.201,84.741,101.87,0.47740331697195276,0.37880712966431,759417,0.4733465411087876
44.59057,0.52,0,-15.406,44.591,86.826,0.5478016560470647,0.3694705106202198,160733,0.3231121208952123
127.76444,0.311,0,-5.989,121.359,131.842,0.036103552369306936,0.0,264677,0.19859681533293505
259.63057,0.342,0,-15.698,245.22,66.374,0.44454158376006503,0.3769583561626902,176393,0.0
214.04689,0.57,7,-7.896,211.302,150.13,0.8011364496076413,0.6055071356905752,128135,0.49271363957256076
189.09995,0.0,5,-3.294,186.52,120.539,0.7680042347735891,0.5608197692618571,12607,0.52165925804846114
196.80608,0.275,0,-3.693,193.178,107.969,0.9473275066349645,0.6312895075854603,299516,0.60408817807780324
102.45179,0.154,0,-21.343,94.465,87.279,0.8999349522317316,0.6046668763512903,405019,0.67395984440589429
221.43955,0.0,9,-11.278,216.149,131.813,0.7890184885219758,0.5735545435144068,45218,0.78289886025171784
290.95138,0.0,1,-6.397,285.925,151.864,0.3943218959013579,0.25283829164784516,648766,0.22701669673748312
133.45914,0.0,10,-17.665,129.654,182.974,0.0,0.2964266182293775,29319,0.21204540548371908
213.26322,0.0,9,-3.238,189.922,142.431,0.505602747927844,0.3457179318517376,111459,0.0
344.92036,0.078,0,-9.794,309.412,115.931,0.4923218705874481,0.3486099592932765,148771,0.26586104921065007
241.84118,2.397,4,-7.95,234.684,105.294,0.8339679720525084,0.5769038155883393,32950,0.34580223396532944
242.78159,0.0,7,-4.757,235.247,165.204,0.5220082325065756,0.34709810512056916,651507,0.46899778764525596
363.78077,0.392,0,-14.604,358.162,105.045,0.43821309397873004,0.32501837637078207,26014,0.47212111953959446
248.24118,0.339,7,-9.024,234.783,142.953,0.7394548738996426,0.5133391958475938,47311,0.0
214.69995,0.0,10,-8.283,202.89,114.017,0.5100755413889252,0.39749383498616,501402,0.61286109450617521
192.28689,0.148,7,-5.679,188.378,135.058,0.3913985818041051,0.0,32302,0.41162215161995652
261.61587,0.0,0,-5.743,250.032,102.143,0.9054770013616722,0.8433802744296327,343549,0.47405483093120077
207.20281,0.0,4,-14.233,191.977,100.175,0.5117436649141278,0.41463136850923055,224754,0.0
364.64281,2.241,0,-17.67,357.193,60.882,0.8392976775681696,0.7763032635185221,281448,0.65283569538913833
243.17342,1.646,4,-6.149,222.43,152.468,0.6463745103909111,0.4146563440661021,47593,0.39200877147130697
85.96853,0.0,6,-19.67,81.705,110.064,0.8582706777960948,0.515325300572259,93013,0.30416950343527516
291.76118,0.324,2,-15.918,286.952,110.14,0.45312517862982354,0.34940935073353896,372927,0.0
207.04608,0.084,10,-6.61,202.24,106.689,0.2755035063476943,0.0,234880,0.29932044193349444
259.97016,0.206,1,-14.283,254.142,99.948,0.6869889546292448,0.6066301517291853,296948,0.61736561757178177
261.27628,0.0,1,-7.761,261.276,86.964,0.8426363334636361,0.5835308382938519,137817,0.36037058271214062
107.98975,0.0,7,-17.624,100.153,150.314,0.7262997133847378,0.4669467031474548,489387,0.30416950343527516
195.36934,0.165,9,-11.531,189.527,146.473,0.5402798924016082,0.3421923104603396,57714,0.24176791589995961
174.65424,0.206,7,-5.716,174.654,77.56,0.8229085341315785,0.5720278536807922,47418,0.54378827250110051
238.21016,0.136,1,-6.892,214.384,92.344,0.8098280918397787,0.5396443124242588,267845,0.41373983586010971
167.73179,0.225,6,-7.779,162.0,109.1,0.46482443158164183,0.33639130405532147,813166,0.24152448241652583
214.30812,0.0,10,-5.061,210.733,95.035,0.6364366724208069,0.4290978119935513,749637,0.0
170.762,0.328,1,-21.307,163.155,203.737,0.5772760891324358,0.37693998444161575,528170,0.66038113271187282
264.01914,0.0,7,-4.789,257.585,112.734,0.6986195469729207,0.5467451762471173,40023,0.69232992739617549
234.91873,0.416,8,-7.355,220.758,122.1,0.5570261643754362,0.3203064969873311,148582,0.24355190061581269
174.49751,0.0,7,-23.041,164.699,81.882,0.4676276869350442,0.3217132036929047,481245,0.24906579485370342
297.16853,0.0,3,-10.786,294.04,125.984,0.5107945770326273,0.3941275766079933,467695,0.37598430150044215
172.61669,0.0,2,-16.532,169.726,124.089,0.39145406405090427,0.3208501295544305,333098,0.0
200.51546,9.009,0,-6.568,187.304,132.197,0.5451276081549874,0.3121692415603705,145969,0.50338123620631914
226.5073,0.27,4,-5.267,217.629,75.532,0.26821000464815703,0.26265589071398826,209117,0.0
282.04363,0.0,0,-6.327,270.019,79.935,0.6344962846421434,0.3950530394933198,42341,0.0
304.71791,0.112,3,-16.657,291.201,206.978,0.5067739684898172,0.3797617837300081,620792,0.0
170.52689,0.0,2,-9.606,166.864,94.501,0.5842661817279184,0.4515707707543305,597543,0.38679017713901431
186.09587,0.566,7,-12.881,179.09,88.457,0.2922682673453207,0.24911179800458358,715069,0.0
194.0371,0.0,9,-20.729,185.771,92.204,0.5336595943709138,0.3658223691365675,489530,0.50338123620631914
190.87628,0.107,7,-4.67,187.06,105.061,0.5430611433753401,0.3533647670234757,144671,0.0
498.33751,0.466,8,-17.315,488.391,70.535,0.585735487898916,0.38384536725531265,53630,0.38314502018413787
276.74077,0.264,6,-9.889,264.516,85.103,0.6291860171220557,0.36148373279248963,106244,0.46048484498641545
139.2322,0.0,1,-14.107,130.873,118.721,0.4438248136598239,0.34907630580138443,738966,0.37952332442218817
228.96281,0.113,7,-3.925,220.996,134.982,0.7891044580087287,0.5761965696982546,5312,0.45371366669332419
293.66812,5.207,5,-11.083,291.573,97.748,0.7219906989910291,0.4087071104443238,253339,0.6299678313732745
114.65098,0.38,7,-12.382,110.074,130.14,0.39374141293483095,0.2362754158691257,516244,0.0
216.08444,0.0,9,-5.892,211.621,147.944,0.6176086939874837,0.4059673692017926,786709,0.0
200.51546,0.357,7,-12.968,191.193,147.847,0.514169944562831,0.3371993731032434,124201,0.0
260.96281,0.0,10,-3.941,256.476,96.087,0.5941718921816072,0.33738757988602186,293876,0.40511572169138649
349.20444,2.566,6,-16.387,344.648,95.074,0.6098143603684099,0.4097626309536773,248952,0.53161276919917544
252.13342,2.479,3,-7.233,247.676,150.071,0.4675314419005862,0.29874306475985346,216222,0.18789497928688675
157.51791,2.345,9,-13.963,155.051,225.812,0.4293492781842152,0.2777899672070514,263687,0.36461247732308261
295.31383,0.241,5,-3.934,290.505,76.799,0.5603516410275964,0.36502643774220844,240247,0.31956598688286503
263.88853,0.0,7,-11.621,263.889,97.292,0.47740331697195276,0.3704561300430008,759417,0.0
109.92281,0.543,9,-12.968,106.22,114.993,0.495819328959285,0.34276521913001623,805475,0.0
268.90404,0.0,1,-4.936,253.521,92.043,0.6057033020608091,0.42959192002494306,510064,0.0
302.602,0.0,10,-9.817,285.751,119.948,0.6519244064873759,0.434476562805476,603047,0.55823695974409038
130.76853,3.924,6,-11.769,117.296,55.619,0.5821292945146708,0.4398805128258635,6902,0.37598430150044215
195.18649,0.0,6,-6.324,195.186,116.915,0.6282744489330068,0.42883453621653383,631241,0.43483809026085618
345.5473,0.0,5,-15.525,335.099,171.99,0.6742484209608345,0.46051574170106624,551717,0.42512465831305757
244.76689,0.177,9,-5.938,225.779,121.837,0.5444882011096359,0.40325046566980727,633584,0.44440171452285138
292.64934,0.329,1,-8.709,283.121,185.93,0.4193126413987156,0.3196514586921026,620613,0.0
329.69098,0.351,5,-6.658,309.992,115.106,0.8725365986697359,0.6107314629039089,14327,0.87370249491043062
234.26567,2.914,7,-17.279,221.901,87.553,0.7714921495221693,0.5173422859533258,695571,0.3651438041452445
224.96608,0.313,4,-6.083,218.378,96.005,0.5692453957724605,0.42779569889631297,64378,0.37019268713523928
332.32934,0.304,9,-11.512,327.564,127.102,0.6247237675785525,0.4035096733630853,59803,0.52375915170105924
625.57995,0.0,11,-20.665,606.65,111.125,0.596184926664484,0.42747924145936206,628980,0.0
190.95465,0.0,8,-4.802,179.659,140.823,0.6810906917425594,0.48853612540190205,205356,0.68539826012381666
220.55138,0.311,11,-5.046,205.827,95.648,0.8771194242780367,0.560912657330455,546964,0.56324689928065397
199.10485,0.329,4,-12.063,181.876,200.52,0.7446412459327763,0.5799889824287546,528810,0.66422803292153509
374.96118,4.272,0,-11.38,361.947,99.961,0.5916020057286843,0.37549696407171224,585539,0.59733904278285044
189.33506,0.0,4,-5.729,177.859,127.221,0.4849102432550351,0.3996840137015285,30079,0.26586104921065007
207.93424,0.078,9,-3.018,207.934,89.063,0.5474938878431067,0.37601876195175116,613206,0.48213758506501503
231.36608,0.13,9,-7.128,219.336,100.029,0.7310657557108706,0.5098787078527026,555552,0.41373983586010971
285.93587,0.0,10,-6.671,278.535,96.042,0.55205380333855,0.3413762676298949,22455,0.50338123620631914
244.55791,0.473,4,-15.226,232.844,121.186,0.4264325895226336,0.3357700417448833,534508,0.26586104921065007
140.12036,0.183,6,-15.234,136.464,88.858,0.5934960438312681,0.4048973354801111,681230,0.52549711888017003
382.51057,2.589,1,-18.179,345.908,98.763,0.6680872955603172,0.45938742461313786,240124,0.42512465831305757
281.65179,0.0,11,-11.769,264.818,122.507,0.6332210753400551,0.4102474074764877,570414,0.38393468427870303
214.09914,0.0,4,-7.862,214.099,122.548,0.7410404327961191,0.4965081187205733,592093,0.0
42.34404,0.403,11,-8.352,39.369,107.447,0.639249551657065,0.4138850976661145,248780,0.50964096555180449
180.97587,0.31,7,-20.847,175.282,90.031,0.4905864018711718,0.35102262079534835,489834,0.35097950637142938
282.20036,0.306,6,-14.014,270.988,88.55,0.5336595943709138,0.3658223691365675,505822,0.0
248.05832,0.096,10,-4.157,233.941,89.958,0.8474517132179911,0.779968004597178,335617,0.50860217178987355
229.56363,0.345,4,-10.681,216.712,85.548,0.42105616464986406,0.2959679840471214,173769,0.30416950343527516
333.73995,0.612,2,-11.31,314.625,100.022,0.38538328266143723,0.2920941973391348,340950,0.34092275586437804
246.17751,0.0,0,-7.534,237.633,107.55,0.7306695019354311,0.6238352009226658,1138,0.26586104921065007
275.46077,3.564,0,-4.247,260.928,66.407,0.6646909389368294,0.4292610290645234,323464,0.27260224668136351
225.48853,0.0,1,-3.092,215.62,144.398,0.7619863511693208,0.4971973960516916,353310,0.27077599894632748
205.92281,2.444,2,-13.522,194.473,61.587,0.5828372732908653,0.42651368665284467,39780,0.614576981682048
406.62159,0.558,5,-6.612,398.425,136.442,0.5419683747338633,0.4178853489630385,705931,0.46384907791765656
329.45587,0.705,2,-13.209,314.706,135.011,0.5736054913170406,0.37225120793006455,53561,0.74394372522334939
154.30485,5.039,7,-9.097,154.305,92.645,0.8648678420923306,0.7660761644197827,271590,0.63529145986032032
173.21751,0.0,3,-9.594,167.636,227.236,0.0898591286977431,0.0,420625,0.0
267.33669,0.0,7,-4.732,260.197,111.865,0.7168543517689351,0.41423624772199374,295230,0.45744716708510053
233.79546,0.481,2,-8.023,218.424,89.665,0.6987719661834079,0.4406700964939745,800531,0.86424883058845414
186.09587,0.218,7,-5.274,174.585,135.016,0.5814752192996689,0.2926627730439268,628299,0.21508031850922793
274.1024,0.0,9,-13.275,264.423,95.779,0.6282744489330068,0.42883453621653383,238242,0.38679017713901431
221.04771,0.0,10,-7.602,209.874,92.962,0.505163004914416,0.37196026649265634,291702,0.52895761740944458
285.90975,0.125,9,-4.348,285.91,140.174,0.6364189476344927,0.46549967912041307,560318,0.59711670292271968
270.00118,2.154,9,-15.784,261.666,167.461,0.44545686100701365,0.28766794117204075,575324,0.0
223.4771,0.416,0,-17.916,211.981,110.061,0.5270787639041354,0.31442818079602025,150642,0.0
158.71955,0.166,2,-9.412,149.043,146.622,0.48261530146260223,0.3621160062202606,62116,0.0
142.73261,0.293,9,-7.982,134.438,143.257,0.6992620557763054,0.4759412895980046,511275,0.37253003936607959
163.18649,0.0,7,-5.663,147.911,105.453,0.7262980274461062,0.5554145758164936,13619,0.63516459796117863
144.71791,0.189,9,-5.759,138.286,115.686,0.7177627022534055,0.5322661862525124,266908,0.6459827035844169
199.31383,0.479,9,-12.916,191.193,88.991,0.5454352386697442,0.38763547770598455,748233,0.42744657148843085
217.80853,0.0,2,-7.616,193.173,113.386,0.7269598062613086,0.4568654203499331,373072,0.41967427880955327
280.11057,0.165,5,-8.882,268.08,154.548,0.523962423072147,0.44086755722970855,759424,0.0
325.79873,2.165,3,-16.142,301.714,119.283,0.3653079710634078,0.25721308943220716,363022,0.34092275586437804
226.92526,0.0,5,-4.83,226.925,143.932,0.6323196407600796,0.39425271503998616,6589,0.5763999812554107
171.88526,0.253,5,-18.58,164.165,74.983,0.35342955022197026,0.365514003262653,615480,0.0
325.17179,0.0,2,-7.736,322.659,194.238,0.733433226583055,0.455558796992588,734341,0.54523029389836131
231.13098,0.0,6,-3.173,228.119,86.664,0.582365878546936,0.3028554195218622,810196,0.5479529419800353
189.85751,0.0,9,-10.82,176.042,99.839,0.6523678641880865,0.4379647331417924,421962,0.76264681530028555
223.29424,0.31,1,-4.346,211.418,157.944,0.909247283466974,0.5549385224746309,589791,0.65067696898203597
235.20608,0.0,7,-7.012,227.915,142.001,0.5205304440552848,0.27481627558840205,456141,0.21204540548371908
308.76689,1.077,1,-2.027,303.015,116.897,0.6835250649823107,0.47308319239988805,214393,0.54000927692736544
247.32689,0.192,0,-11.61,240.733,71.084,0.6523678641880865,0.4379647331417924,421963,0.36037058271214062
207.01995,0.845,10,-7.889,194.026,135.005,0.6639552602267632,0.42927253416282785,709548,0.30168175673163627
169.482,2.949,4,-12.427,162.307,83.277,0.47498345822785915,0.43525232354235893,503121,0.0
217.62567,0.0,0,-4.278,207.163,164.025,0.8474517132179911,0.779968004597178,570867,0.41910578020276512
366.57587,4.563,1,-13.878,366.576,196.865,0.6297490400005165,0.42356389026271546,288730,0.56375520839129589
78.10567,0.088,5,-26.845,71.825,98.077,0.5975412179723806,0.38265197113973687,644631,0.23644414956325258
121.05098,0.0,5,-7.327,121.051,145.859,0.5995291858248561,0.37929493531757236,511911,0.476435219642529
301.13914,0.0,10,-7.401,291.91,116.01,0.7194922912635939,0.46756544127383626,95340,0.57788877784280279
117.02812,0.258,4,-7.24,113.731,156.179,0.5224238291059312,0.417591879764777,769747,0.476435219642529
172.48608,0.583,7,-12.141,163.596,201.578,0.3023965616603286,0.2670678407152754,227292,0.19463264746250433
447.08526,1.245,7,-11.106,434.84,125.584,0.4900094278117248,0.3995371359828318,339485,0.48032936906108537
167.60118,0.078,11,-5.988,163.59,116.638,0.6138674723271659,0.36103455642998344,463023,0.0
159.29424,0.212,11,-6.014,154.825,105.019,0.5144145542022819,0.41375765725234637,314962,0.56375520839129589
